Nombre;Tipo;SJR;Q;H_index;Total_docs;Total_docs_3_years;Total_refs;Total_cites_3_years;Citable_docs_3_years;Cites_doc_2_years;Ref_doc;Country;Url;Catalogue;Subject;Publisher;ISSN;Coverage;Scope;Graph
Mathematical Structures in Computer Science;journal;0.486;Q3;46;32;133;1210;94;122;0.59;37.81;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=5000157801&tip=sid&clean=0;Computer Science Applications
Spatial Information Research;journal;0.484;Q3;24;71;200;2815;494;200;2.27;39.65;Singapore;https://www.scimagojr.com/journalsearch.php?q=21101022415&tip=sid&clean=0;Computer Science Applications
Mathematical Sciences;journal;0.482;Q3;24;60;134;2105;286;134;2.01;35.08;Germany;https://www.scimagojr.com/journalsearch.php?q=21101066160&tip=sid&clean=0;Computer Science Applications
Journal of Mathematics and Computer Science;journal;0.479;Q3;17;132;221;3931;433;221;1.83;29.78;Malaysia;https://www.scimagojr.com/journalsearch.php?q=21100898958&tip=sid&clean=0;Computer Science Applications
Foundations and Trends in Human-Computer Interaction;journal;0.478;Q3;30;0;11;0;63;11;4.75;0.00;United States;https://www.scimagojr.com/journalsearch.php?q=9000153101&tip=sid&clean=0;Computer Science Applications
International Journal of Image and Data Fusion;journal;0.473;Q3;33;23;57;963;127;53;2.05;41.87;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=19700188257&tip=sid&clean=0;Computer Science Applications
International Journal of Architectural Computing;journal;0.470;Q3;23;53;112;2268;231;100;2.10;42.79;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=19900192316&tip=sid&clean=0;Computer Science Applications
IEEE Vehicular Technology Conference;conference and proceedings;0.469;N/A;127;994;2894;16476;3302;2864;1.04;16.58;United States;https://www.scimagojr.com/journalsearch.php?q=23922&tip=sid&clean=0;Computer Science Applications
Modeling, Identification and Control;journal;0.469;Q3;31;11;45;277;86;45;0.92;25.18;Norway;https://www.scimagojr.com/journalsearch.php?q=12170&tip=sid&clean=0;Computer Science Applications
Technology Innovation Management Review;journal;0.467;Q3;20;0;135;0;336;111;1.89;0.00;Canada;https://www.scimagojr.com/journalsearch.php?q=21100972600&tip=sid&clean=0;Computer Science Applications
Applied Computing and Informatics;journal;0.462;Q3;38;16;71;593;240;71;3.47;37.06;Saudi Arabia;https://www.scimagojr.com/journalsearch.php?q=21100862637&tip=sid&clean=0;Computer Science Applications
Computers, Materials and Continua;journal;0.460;Q3;57;1130;2848;43661;8246;2848;2.96;38.64;United States;https://www.scimagojr.com/journalsearch.php?q=24364&tip=sid&clean=0;Computer Science Applications
Frontiers in Mechanical Engineering;journal;0.460;Q3;27;101;343;4445;908;323;2.15;44.01;Switzerland;https://www.scimagojr.com/journalsearch.php?q=21101017705&tip=sid&clean=0;Computer Science Applications
EAI Endorsed Transactions on Industrial Networks and Intelligent Systems;journal;0.453;Q3;13;18;56;618;152;56;3.06;34.33;Belgium;https://www.scimagojr.com/journalsearch.php?q=21101049547&tip=sid&clean=0;Computer Science Applications
Problems of Information Transmission;journal;0.451;Q3;20;13;80;221;67;80;0.64;17.00;United States;https://www.scimagojr.com/journalsearch.php?q=13799&tip=sid&clean=0;Computer Science Applications
Electronic Library;journal;0.447;Q3;47;43;151;2391;432;149;2.04;55.60;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=15420&tip=sid&clean=0;Computer Science Applications
JALT CALL Journal;journal;0.447;Q3;14;13;44;730;94;44;1.76;56.15;Japan;https://www.scimagojr.com/journalsearch.php?q=21100442189&tip=sid&clean=0;Computer Science Applications
ACM Transactions on Parallel Computing;journal;0.446;Q3;22;22;66;1134;139;60;1.59;51.55;United States;https://www.scimagojr.com/journalsearch.php?q=21100881468&tip=sid&clean=0;Computer Science Applications
Journal of Computational Geometry;journal;0.445;Q3;6;19;58;662;32;58;0.53;34.84;Canada;https://www.scimagojr.com/journalsearch.php?q=21100909467&tip=sid&clean=0;Computer Science Applications
Information Technology and Control;journal;0.444;Q3;22;73;147;2437;338;147;2.57;33.38;Lithuania;https://www.scimagojr.com/journalsearch.php?q=19700174611&tip=sid&clean=0;Computer Science Applications
Journal of Control, Automation and Electrical Systems;journal;0.443;Q3;29;103;417;3587;895;416;2.05;34.83;United States;https://www.scimagojr.com/journalsearch.php?q=21100244214&tip=sid&clean=0;Computer Science Applications
Journal of Machine Engineering;journal;0.443;Q3;15;43;118;1437;211;118;2.11;33.42;Poland;https://www.scimagojr.com/journalsearch.php?q=21100781705&tip=sid&clean=0;Computer Science Applications
Telemedicine Reports;journal;0.443;Q3;7;43;66;1274;113;65;1.59;29.63;United States;https://www.scimagojr.com/journalsearch.php?q=21101098755&tip=sid&clean=0;Computer Science Applications
Digital Education Review;journal;0.442;Q3;23;25;87;1297;213;85;1.48;51.88;Spain;https://www.scimagojr.com/journalsearch.php?q=21100238613&tip=sid&clean=0;Computer Science Applications
Advanced Control for Applications: Engineering and Industrial Systems;journal;0.439;Q3;7;60;65;1622;94;62;1.55;27.03;United States;https://www.scimagojr.com/journalsearch.php?q=21101101298&tip=sid&clean=0;Computer Science Applications
Journal of Soft Computing in Civil Engineering;journal;0.439;Q3;15;28;84;1387;223;84;2.64;49.54;Iran;https://www.scimagojr.com/journalsearch.php?q=21101047452&tip=sid&clean=0;Computer Science Applications
RAIRO - Operations Research;journal;0.438;Q3;36;163;634;6230;1417;633;2.19;38.22;France;https://www.scimagojr.com/journalsearch.php?q=12991&tip=sid&clean=0;Computer Science Applications
IEEE Transactions on Nanotechnology;journal;0.435;Q3;94;110;344;3935;911;344;2.26;35.77;United States;https://www.scimagojr.com/journalsearch.php?q=15464&tip=sid&clean=0;Computer Science Applications
Iranian Journal of Fuzzy Systems;journal;0.433;Q3;37;70;232;2456;454;232;1.93;35.09;Iran;https://www.scimagojr.com/journalsearch.php?q=19700175219&tip=sid&clean=0;Computer Science Applications
International Journal of Computer-Assisted Language Learning and Teaching;journal;0.430;Q3;12;19;73;923;151;73;1.64;48.58;United States;https://www.scimagojr.com/journalsearch.php?q=21100863714&tip=sid&clean=0;Computer Science Applications
International Journal of Numerical Modelling: Electronic Networks, Devices and Fields;journal;0.430;Q3;35;90;392;2926;824;384;2.30;32.51;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=18200&tip=sid&clean=0;Computer Science Applications
Journal of Biosystems Engineering;journal;0.429;Q3;13;42;123;1563;348;123;2.79;37.21;Switzerland;https://www.scimagojr.com/journalsearch.php?q=21101017597&tip=sid&clean=0;Computer Science Applications
EAI Endorsed Transactions on Scalable Information Systems;journal;0.423;Q3;15;135;151;4864;416;151;2.51;36.03;Belgium;https://www.scimagojr.com/journalsearch.php?q=21101072199&tip=sid&clean=0;Computer Science Applications
Advances in Distributed Computing and Artificial Intelligence Journal;journal;0.422;Q3;6;16;37;576;54;37;1.14;36.00;Spain;https://www.scimagojr.com/journalsearch.php?q=21101092539&tip=sid&clean=0;Computer Science Applications
Computer Methods in Biomechanics and Biomedical Engineering;journal;0.421;Q3;67;333;434;13972;1035;434;2.29;41.96;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=17954&tip=sid&clean=0;Computer Science Applications
Evolutionary Bioinformatics;journal;0.421;Q3;38;17;107;905;185;106;1.76;53.24;New Zealand;https://www.scimagojr.com/journalsearch.php?q=11200153571&tip=sid&clean=0;Computer Science Applications
International Journal of Networked and Distributed Computing;journal;0.420;Q3;11;11;30;359;56;30;2.23;32.64;Netherlands;https://www.scimagojr.com/journalsearch.php?q=21100812152&tip=sid&clean=0;Computer Science Applications
Real-Time Systems;journal;0.420;Q3;60;26;51;1211;73;41;1.17;46.58;Netherlands;https://www.scimagojr.com/journalsearch.php?q=12443&tip=sid&clean=0;Computer Science Applications
International Journal of Data and Network Science;journal;0.418;Q3;28;200;286;9519;1725;286;6.49;47.60;Canada;https://www.scimagojr.com/journalsearch.php?q=21100970247&tip=sid&clean=0;Computer Science Applications
African Journal of Science, Technology, Innovation and Development;journal;0.414;Q3;22;85;324;5136;615;321;1.82;60.42;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21100788912&tip=sid&clean=0;Computer Science Applications
International Journal of Aerospace Psychology;journal;0.412;Q3;52;23;58;1107;97;54;1.48;48.13;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21100899523&tip=sid&clean=0;Computer Science Applications
International Journal of Computers and Applications;journal;0.408;Q3;23;64;307;2680;637;302;2.17;41.88;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=15484&tip=sid&clean=0;Computer Science Applications
Journal of Education and e-Learning Research;journal;0.407;Q3;12;95;144;3858;365;144;1.85;40.61;United States;https://www.scimagojr.com/journalsearch.php?q=21100937445&tip=sid&clean=0;Computer Science Applications
Intelligent Buildings International;journal;0.405;Q3;28;29;100;750;205;81;1.99;25.86;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=19700200870&tip=sid&clean=0;Computer Science Applications
Information Processing Letters;journal;0.404;Q3;83;80;234;1425;213;234;0.92;17.81;Netherlands;https://www.scimagojr.com/journalsearch.php?q=14388&tip=sid&clean=0;Computer Science Applications
Network Modeling Analysis in Health Informatics and Bioinformatics;journal;0.403;Q3;23;39;174;2179;448;173;2.54;55.87;United States;https://www.scimagojr.com/journalsearch.php?q=21100781975&tip=sid&clean=0;Computer Science Applications
International Journal of Intelligent Transportation Systems Research;journal;0.402;Q3;24;46;147;1681;328;147;1.66;36.54;Germany;https://www.scimagojr.com/journalsearch.php?q=19600157217&tip=sid&clean=0;Computer Science Applications
International Journal of Interactive Mobile Technologies;journal;0.397;Q3;36;254;892;10562;2364;891;2.67;41.58;Austria;https://www.scimagojr.com/journalsearch.php?q=21100394784&tip=sid&clean=0;Computer Science Applications
Journal of Technology and Science Education;journal;0.396;Q3;21;58;110;3203;238;108;1.76;55.22;Spain;https://www.scimagojr.com/journalsearch.php?q=21100450131&tip=sid&clean=0;Computer Science Applications
Journal of Enabling Technologies;journal;0.394;Q3;24;6;63;191;135;59;1.86;31.83;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21100818512&tip=sid&clean=0;Computer Science Applications
Journal of Music, Technology and Education;journal;0.392;Q3;17;4;30;186;38;26;1.21;46.50;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21100223145&tip=sid&clean=0;Computer Science Applications
Drone Systems and Applications;journal;0.389;Q3;28;22;44;1015;113;41;1.59;46.14;Canada;https://www.scimagojr.com/journalsearch.php?q=21101089657&tip=sid&clean=0;Computer Science Applications
IEEE Open Journal of Nanotechnology;journal;0.388;Q3;9;23;69;1123;152;66;1.71;48.83;United States;https://www.scimagojr.com/journalsearch.php?q=21101059746&tip=sid&clean=0;Computer Science Applications
Journal of Control Science and Engineering;journal;0.388;Q3;25;10;66;259;126;66;1.12;25.90;United States;https://www.scimagojr.com/journalsearch.php?q=6400153154&tip=sid&clean=0;Computer Science Applications
Operations Research Forum;journal;0.388;Q3;10;98;169;4162;248;166;1.56;42.47;Switzerland;https://www.scimagojr.com/journalsearch.php?q=21101080460&tip=sid&clean=0;Computer Science Applications
Information Geometry;journal;0.387;Q3;9;54;41;1987;60;39;1.35;36.80;Singapore;https://www.scimagojr.com/journalsearch.php?q=21101080473&tip=sid&clean=0;Computer Science Applications
Journal of Analytical Methods in Chemistry;journal;0.387;Q3;38;39;294;1665;753;294;2.35;42.69;United States;https://www.scimagojr.com/journalsearch.php?q=21100204120&tip=sid&clean=0;Computer Science Applications
OPSEARCH;journal;0.386;Q3;29;90;179;4188;394;179;2.13;46.53;India;https://www.scimagojr.com/journalsearch.php?q=19700181204&tip=sid&clean=0;Computer Science Applications
International Journal of Technology Enhanced Learning;journal;0.385;Q3;29;26;75;990;159;74;1.92;38.08;Switzerland;https://www.scimagojr.com/journalsearch.php?q=21100220379&tip=sid&clean=0;Computer Science Applications
Engineering Computations;journal;0.381;Q3;65;133;477;5744;916;475;1.71;43.19;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=18184&tip=sid&clean=0;Computer Science Applications
International Journal of Circuit Theory and Applications;journal;0.380;Q3;56;400;657;13272;1428;633;2.21;33.18;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=17963&tip=sid&clean=0;Computer Science Applications
Journal of Theoretical and Computational Acoustics;journal;0.380;Q3;43;35;105;1278;147;103;1.44;36.51;Singapore;https://www.scimagojr.com/journalsearch.php?q=21100871297&tip=sid&clean=0;Computer Science Applications
Smart and Sustainable Manufacturing Systems;journal;0.380;Q3;13;7;87;327;102;86;0.81;46.71;United States;https://www.scimagojr.com/journalsearch.php?q=21100937108&tip=sid&clean=0;Computer Science Applications
Brazilian Journal of Operations and Production Management;journal;0.377;Q3;12;33;114;1877;233;112;2.64;56.88;Brazil;https://www.scimagojr.com/journalsearch.php?q=21101046369&tip=sid&clean=0;Computer Science Applications
Medicine in Novel Technology and Devices;journal;0.377;Q3;13;65;152;3629;357;152;2.47;55.83;Netherlands;https://www.scimagojr.com/journalsearch.php?q=21101054454&tip=sid&clean=0;Computer Science Applications
Journal of Privacy and Confidentiality;journal;0.375;Q3;9;11;36;448;58;34;1.58;40.73;United States;https://www.scimagojr.com/journalsearch.php?q=21101027631&tip=sid&clean=0;Computer Science Applications
Journal of Wireless Mobile Networks, Ubiquitous Computing, and Dependable Applications;journal;0.375;Q3;28;57;86;1610;176;79;1.52;28.25;South Korea;https://www.scimagojr.com/journalsearch.php?q=21100262490&tip=sid&clean=0;Computer Science Applications
CMES - Computer Modeling in Engineering and Sciences;journal;0.372;Q3;66;474;745;23470;1758;739;2.54;49.51;United States;https://www.scimagojr.com/journalsearch.php?q=28642&tip=sid&clean=0;Computer Science Applications
Journal of Social Computing;journal;0.371;Q3;9;29;61;1255;174;53;2.69;43.28;China;https://www.scimagojr.com/journalsearch.php?q=21101101209&tip=sid&clean=0;Computer Science Applications
International Journal of Knowledge Management;journal;0.370;Q3;30;3;59;179;126;59;1.94;59.67;United States;https://www.scimagojr.com/journalsearch.php?q=12000154350&tip=sid&clean=0;Computer Science Applications
Journal of Combinatorial Optimization;journal;0.370;Q3;53;166;477;4625;531;475;1.10;27.86;Netherlands;https://www.scimagojr.com/journalsearch.php?q=28499&tip=sid&clean=0;Computer Science Applications
International Journal of Information and Communication Technology Education;journal;0.368;Q3;21;23;67;973;169;67;3.35;42.30;United States;https://www.scimagojr.com/journalsearch.php?q=12000154349&tip=sid&clean=0;Computer Science Applications
Journal of ICT Standardization;journal;0.368;Q3;7;20;63;475;92;56;1.56;23.75;Denmark;https://www.scimagojr.com/journalsearch.php?q=21100936589&tip=sid&clean=0;Computer Science Applications
Logistics Research;journal;0.368;Q3;28;12;26;1076;49;26;2.13;89.67;Germany;https://www.scimagojr.com/journalsearch.php?q=19400158510&tip=sid&clean=0;Computer Science Applications
International Journal of Technology Management;journal;0.362;Q3;66;49;129;3291;223;127;1.60;67.16;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=12763&tip=sid&clean=0;Computer Science Applications
International Journal of RF and Microwave Computer-Aided Engineering;journal;0.361;Q3;48;67;1508;1716;2267;1506;1.26;25.61;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=18201&tip=sid&clean=0;Computer Science Applications
African Journal of Research in Mathematics, Science and Technology Education;journal;0.359;Q3;19;32;81;1360;105;81;1.02;42.50;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21100788924&tip=sid&clean=0;Computer Science Applications
Mathematical and Computer Modelling of Dynamical Systems;journal;0.356;Q3;38;13;60;585;124;57;2.85;45.00;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=28511&tip=sid&clean=0;Computer Science Applications
Jixie Gongcheng Xuebao/Chinese Journal of Mechanical Engineering;journal;0.354;Q3;60;690;1958;25037;3070;1958;1.44;36.29;China;https://www.scimagojr.com/journalsearch.php?q=20948&tip=sid&clean=0;Computer Science Applications
Journal of Internet Services and Information Security;journal;0.350;Q3;12;51;82;1484;170;79;1.65;29.10;South Korea;https://www.scimagojr.com/journalsearch.php?q=21100935071&tip=sid&clean=0;Computer Science Applications
INFOR;journal;0.348;Q3;37;23;63;1081;72;60;0.94;47.00;Canada;https://www.scimagojr.com/journalsearch.php?q=14363&tip=sid&clean=0;Computer Science Applications
International Journal of Vehicle Performance;journal;0.347;Q3;13;20;60;605;96;59;1.39;30.25;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21100872775&tip=sid&clean=0;Computer Science Applications
Publishing Research Quarterly;journal;0.346;Q3;22;24;143;905;203;143;1.43;37.71;United States;https://www.scimagojr.com/journalsearch.php?q=5700153460&tip=sid&clean=0;Computer Science Applications
International Journal of E-Health and Medical Communications;journal;0.345;Q3;18;2;83;90;210;83;3.07;45.00;United States;https://www.scimagojr.com/journalsearch.php?q=21100227425&tip=sid&clean=0;Computer Science Applications
Jiaotong Yunshu Xitong Gongcheng Yu Xinxi/ Journal of Transportation Systems Engineering and Information Technology;journal;0.343;Q3;33;179;608;2742;849;608;1.40;15.32;China;https://www.scimagojr.com/journalsearch.php?q=12400154717&tip=sid&clean=0;Computer Science Applications
Journal of E-Learning and Knowledge Society;journal;0.343;Q3;24;41;118;1308;181;110;1.29;31.90;Italy;https://www.scimagojr.com/journalsearch.php?q=17700155804&tip=sid&clean=0;Computer Science Applications
SCIRES-IT;journal;0.342;Q3;11;29;91;844;124;91;1.81;29.10;Italy;https://www.scimagojr.com/journalsearch.php?q=21100857424&tip=sid&clean=0;Computer Science Applications
Acta Acustica;journal;0.341;Q3;72;66;146;2698;204;144;1.27;40.88;France;https://www.scimagojr.com/journalsearch.php?q=21101052930&tip=sid&clean=0;Computer Science Applications
IETE Journal of Research;journal;0.340;Q3;35;1088;765;35888;1532;746;1.96;32.99;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=130012&tip=sid&clean=0;Computer Science Applications
Proceedings - International Symposium on Computers and Communications;conference and proceedings;0.339;N/A;54;254;549;5207;634;541;0.80;20.50;United States;https://www.scimagojr.com/journalsearch.php?q=18707&tip=sid&clean=0;Computer Science Applications
ACM Transactions on Modeling and Computer Simulation;journal;0.338;Q3;55;22;69;922;88;63;1.16;41.91;United States;https://www.scimagojr.com/journalsearch.php?q=23054&tip=sid&clean=0;Computer Science Applications
Blockchain in Healthcare Today;journal;0.337;Q3;6;9;33;222;50;26;2.14;24.67;United States;https://www.scimagojr.com/journalsearch.php?q=21101079250&tip=sid&clean=0;Computer Science Applications
Biomedical Physics and Engineering Express;journal;0.336;Q3;29;176;548;6793;832;548;1.41;38.60;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21100788266&tip=sid&clean=0;Computer Science Applications
Journal of Biomedical Physics and Engineering;journal;0.332;Q3;22;64;247;1842;383;230;1.42;28.78;Iran;https://www.scimagojr.com/journalsearch.php?q=21100390407&tip=sid&clean=0;Computer Science Applications
Journal of Molecular Modeling;journal;0.332;Q3;79;391;1111;20053;2258;1105;1.95;51.29;Germany;https://www.scimagojr.com/journalsearch.php?q=57844&tip=sid&clean=0;Computer Science Applications
Journal of Geo-Information Science;journal;0.330;Q3;22;177;577;7006;889;577;1.54;39.58;China;https://www.scimagojr.com/journalsearch.php?q=21101072121&tip=sid&clean=0;Computer Science Applications
Development Engineering;journal;0.329;Q3;17;9;54;488;108;53;1.68;54.22;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21100455650&tip=sid&clean=0;Computer Science Applications
Eurasian Journal of Mathematical and Computer Applications;journal;0.328;Q3;12;34;75;1041;77;75;0.78;30.62;Kazakhstan;https://www.scimagojr.com/journalsearch.php?q=21100809811&tip=sid&clean=0;Computer Science Applications
International Review of Law, Computers and Technology;journal;0.328;Q3;19;24;68;1408;113;61;1.20;58.67;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=18100156704&tip=sid&clean=0;Computer Science Applications
Journal of Electronic Commerce in Organizations;journal;0.327;Q3;26;4;64;354;143;64;1.53;88.50;United States;https://www.scimagojr.com/journalsearch.php?q=130090&tip=sid&clean=0;Computer Science Applications
New Review of Hypermedia and Multimedia;journal;0.326;Q3;33;7;30;369;66;28;1.75;52.71;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=25631&tip=sid&clean=0;Computer Science Applications
Digital Scholarship in the Humanities;journal;0.325;Q3;24;101;241;4498;255;240;1.06;44.53;United States;https://www.scimagojr.com/journalsearch.php?q=21100465194&tip=sid&clean=0;Computer Science Applications
International Journal of Sensor Networks;journal;0.325;Q3;36;60;208;2327;271;208;1.32;38.78;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=19900192159&tip=sid&clean=0;Computer Science Applications
Journal of Advances in Information Technology;journal;0.323;Q3;19;160;175;5252;595;175;3.26;32.83;United States;https://www.scimagojr.com/journalsearch.php?q=21101017116&tip=sid&clean=0;Computer Science Applications
Proceedings of the Institution of Civil Engineers: Smart Infrastructure and Construction;journal;0.323;Q3;11;39;63;1237;90;54;1.00;31.72;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21101132926&tip=sid&clean=0;Computer Science Applications
Cognitive Computation and Systems;journal;0.322;Q3;10;25;90;935;135;88;1.43;37.40;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21101077110&tip=sid&clean=0;Computer Science Applications
Proceedings of the International Conference on New Interfaces for Musical Expression;conference and proceedings;0.318;N/A;42;0;271;0;155;268;0.51;0.00;Norway;https://www.scimagojr.com/journalsearch.php?q=21101132207&tip=sid&clean=0;Computer Science Applications
Inverse Problems in Science and Engineering;journal;0.314;Q3;39;0;243;0;369;240;1.52;0.00;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=12424&tip=sid&clean=0;Computer Science Applications
International Journal of Computer Applications in Technology;journal;0.313;Q3;32;93;296;3318;501;291;1.88;35.68;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=19266&tip=sid&clean=0;Computer Science Applications
International Journal of Fuzzy Logic and Intelligent Systems;journal;0.312;Q3;17;40;120;1255;189;120;1.85;31.38;South Korea;https://www.scimagojr.com/journalsearch.php?q=21100832761&tip=sid&clean=0;Computer Science Applications
Journal of Computer Science and Technology(Argentina);journal;0.312;Q3;5;17;34;516;32;32;0.94;30.35;Argentina;https://www.scimagojr.com/journalsearch.php?q=21101044836&tip=sid&clean=0;Computer Science Applications
Xitong Gongcheng Lilun yu Shijian/System Engineering Theory and Practice;journal;0.312;Q3;46;213;738;9049;1103;738;1.50;42.48;China;https://www.scimagojr.com/journalsearch.php?q=12914&tip=sid&clean=0;Computer Science Applications
Trudy Instituta Matematiki i Mekhaniki UrO RAN;journal;0.311;Q3;9;78;267;1531;102;265;0.41;19.63;Russian Federation;https://www.scimagojr.com/journalsearch.php?q=21100943271&tip=sid&clean=0;Computer Science Applications
SAE International Journal of Connected and Automated Vehicles;journal;0.309;Q3;7;33;95;1277;129;88;1.32;38.70;United States;https://www.scimagojr.com/journalsearch.php?q=21101041536&tip=sid&clean=0;Computer Science Applications
Informatica (Slovenia);journal;0.308;Q3;39;142;291;4838;453;285;1.47;34.07;Slovenia;https://www.scimagojr.com/journalsearch.php?q=25507&tip=sid&clean=0;Computer Science Applications
Information and Communications Technology Law;journal;0.307;Q3;22;25;56;0;105;52;2.14;0.00;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=5800213394&tip=sid&clean=0;Computer Science Applications
International Journal of Computer Network and Information Security;journal;0.307;Q3;17;48;103;1446;296;103;2.25;30.13;China;https://www.scimagojr.com/journalsearch.php?q=21100985663&tip=sid&clean=0;Computer Science Applications
International Journal of Swarm Intelligence Research;journal;0.307;Q3;11;10;117;349;155;117;1.15;34.90;United States;https://www.scimagojr.com/journalsearch.php?q=21100864387&tip=sid&clean=0;Computer Science Applications
Combinatorial Chemistry and High Throughput Screening;journal;0.301;Q3;70;215;504;12432;828;472;1.71;57.82;United Arab Emirates;https://www.scimagojr.com/journalsearch.php?q=23453&tip=sid&clean=0;Computer Science Applications
Canadian Journal of Learning and Technology;journal;0.300;Q3;8;21;80;845;95;69;0.98;40.24;Canada;https://www.scimagojr.com/journalsearch.php?q=21100899617&tip=sid&clean=0;Computer Science Applications
International Conference Recent Advances in Natural Language Processing, RANLP;conference and proceedings;0.299;N/A;35;150;219;4883;305;215;1.39;32.55;United States;https://www.scimagojr.com/journalsearch.php?q=21100216911&tip=sid&clean=0;Computer Science Applications
International Journal of eBusiness and eGovernment Studies;journal;0.299;Q3;12;20;89;960;195;89;1.86;48.00;Turkey;https://www.scimagojr.com/journalsearch.php?q=21100867370&tip=sid&clean=0;Computer Science Applications
Jisuanji Jicheng Zhizao Xitong/Computer Integrated Manufacturing Systems, CIMS;journal;0.299;Q3;41;352;990;9577;1296;990;1.44;27.21;China;https://www.scimagojr.com/journalsearch.php?q=22679&tip=sid&clean=0;Computer Science Applications
Journal of Flow Visualization and Image Processing;journal;0.299;Q3;14;21;54;849;50;51;0.85;40.43;United States;https://www.scimagojr.com/journalsearch.php?q=20964&tip=sid&clean=0;Computer Science Applications
Journal of Digital Landscape Architecture;journal;0.298;Q3;11;69;177;1201;211;174;0.98;17.41;Germany;https://www.scimagojr.com/journalsearch.php?q=21100979305&tip=sid&clean=0;Computer Science Applications
Computer Assisted Surgery;journal;0.297;Q3;67;15;27;548;52;26;1.58;36.53;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21100874186&tip=sid&clean=0;Computer Science Applications
International Journal of Information and Education Technology;journal;0.297;Q3;17;243;433;9887;927;433;2.22;40.69;Singapore;https://www.scimagojr.com/journalsearch.php?q=21100921050&tip=sid&clean=0;Computer Science Applications
Springer Proceedings in Advanced Robotics;conference and proceedings;0.296;N/A;24;94;637;2657;644;172;0.91;28.27;Switzerland;https://www.scimagojr.com/journalsearch.php?q=21101047137&tip=sid&clean=0;Computer Science Applications
Interaction Design and Architecture(s);journal;0.295;Q3;19;21;120;896;148;120;1.08;42.67;Italy;https://www.scimagojr.com/journalsearch.php?q=21100440523&tip=sid&clean=0;Computer Science Applications
Sovremennye Problemy Distantsionnogo Zondirovaniya Zemli iz Kosmosa;journal;0.295;Q3;18;152;477;4006;422;475;1.00;26.36;Russian Federation;https://www.scimagojr.com/journalsearch.php?q=21100432047&tip=sid&clean=0;Computer Science Applications
Corpus Pragmatics;journal;0.294;Q3;9;14;51;785;72;47;1.38;56.07;Switzerland;https://www.scimagojr.com/journalsearch.php?q=21101021079&tip=sid&clean=0;Computer Science Applications
Journal of Statistical Theory and Applications;journal;0.294;Q3;10;16;101;537;127;101;1.30;33.56;France;https://www.scimagojr.com/journalsearch.php?q=21101027245&tip=sid&clean=0;Computer Science Applications
International Journal of Modern Physics C;journal;0.293;Q3;69;211;511;7936;811;511;1.79;37.61;Singapore;https://www.scimagojr.com/journalsearch.php?q=28077&tip=sid&clean=0;Computer Science Applications
Periodica polytechnica Electrical engineering and computer science;journal;0.293;Q3;16;40;122;1427;162;120;1.16;35.68;Hungary;https://www.scimagojr.com/journalsearch.php?q=21100820619&tip=sid&clean=0;Computer Science Applications
Communication, Culture and Critique;journal;0.292;Q3;21;28;164;1077;265;162;1.29;38.46;United States;https://www.scimagojr.com/journalsearch.php?q=21100469450&tip=sid&clean=0;Computer Science Applications
Dynamical Systems;journal;0.292;Q3;34;44;111;1066;50;111;0.44;24.23;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=24927&tip=sid&clean=0;Computer Science Applications
Transport and Telecommunication;journal;0.291;Q3;20;38;92;1092;155;91;1.80;28.74;Latvia;https://www.scimagojr.com/journalsearch.php?q=12400154710&tip=sid&clean=0;Computer Science Applications
CCF Transactions on High Performance Computing;journal;0.290;Q3;9;44;97;1512;121;88;1.36;34.36;Germany;https://www.scimagojr.com/journalsearch.php?q=21101083189&tip=sid&clean=0;Computer Science Applications
